"journal","url","publisher","date"
"Journal of Xenobiotics","http://www.pagepressjournals.org/index.php/xeno/","PAGEPress",2021-01-31
"Malaria Reports","http://www.pagepressjournals.org/index.php/malaria","PAGEPress",2021-01-31
"MAP Kinase","http://www.mapkinase.org/","PAGEPress",2021-01-31
"Medical Education Development","http://www.pagepress.org/journals/index.php/med","PAGEPress",2021-01-31
"Medicina e Morale","http://www.medicinaemorale.it/","PAGEPress",2021-01-31
"Mediterranean Journal of Hematology and Infectious Diseases","http://www.mjhid.org/","PAGEPress",2021-01-31
"Memorie della Societ<U+FFFD> Italiana di Entomologia","http://sei.pagepress.org/index.php/memorie","PAGEPress",2021-01-31
"Mental Illness","http://www.pagepress.org/journals/index.php/mi","PAGEPress",2021-01-31
"Microbiologia Medica","http://www.pagepressjournals.org/index.php/mm","PAGEPress",2021-01-31
"Microbiology Research","http://www.pagepress.org/journals/index.php/mr","PAGEPress",2021-01-31
"Microscopie","http://www.pagepressjournals.org/index.php/microscopie/","PAGEPress",2021-01-31
"Minimally-invasive Endoscopy & Applied Robotics","http://www.pagepressjournals.org/index.php/miear","PAGEPress",2021-01-31
"Monaldi Archives for Chest Disease","http://www.monaldi-archives.org/","PAGEPress",2021-01-31
"Nanotechnology Development","http://www.pagepress.org/journals/index.php/nd","PAGEPress",2021-01-31
"Natural History Sciences","http://sisn.pagepress.org/index.php/nhs/index","PAGEPress",2021-01-31
"Neurology International","http://www.pagepress.org/journals/index.php/ni","PAGEPress",2021-01-31
"Nursing Reports","http://www.pagepressjournals.org/index.php/nursing","PAGEPress",2021-01-31
"Oncology Reviews","http://www.oncologyreviews.org/","PAGEPress",2021-01-31
"Open Journal of Archaeometry","http://www.pagepress.org/journals/index.php/arc","PAGEPress",2021-01-31
"Optometry Reports","http://www.optometryreports.org/","PAGEPress",2021-01-31
"Orthopedic Reviews","http://www.pagepress.org/journals/index.php/or","PAGEPress",2021-01-31
"Ozone Therapy","http://www.pagepressjournals.org/index.php/ozone/","PAGEPress",2021-01-31
"La Pediatria Medica e Chirurgica","http://www.pediatrmedchir.org/","PAGEPress",2021-01-31
"Pediatric Reports","http://www.pagepress.org/journals/index.php/pr","PAGEPress",2021-01-31
"Phycology International","http://technology.pagepress.org/index.php/phycol/index","PAGEPress",2021-01-31
"Plastics and Rubber Advances","http://technology.pagepress.org/index.php/pra","PAGEPress",2021-01-31
"Pre-clinical research","http://www.pagepress.org/journals/index.php/pcr/index","PAGEPress",2021-01-31
"Rare Tumors","http://www.pagepress.org/journals/index.php/rt","PAGEPress",2021-01-31
"Research in Geophysics","http://www.pagepress.org/journals/index.php/rg","PAGEPress",2021-01-31
"Research in Psychotherapy: Psychopathology, Process and Outcome","http://www.researchinpsychotherapy.org/","PAGEPress",2021-01-31
"Reumatismo","http://www.reumatismo.org/","PAGEPress",2021-01-31
"Rheumatology Reports","http://www.pagepress.org/journals/index.php/rr","PAGEPress",2021-01-31
"Robotics and Automation Research","http://technology.pagepress.org/index.php/rar","PAGEPress",2021-01-31
"Stem Cell Studies","http://www.pagepress.org/journals/index.php/scs","PAGEPress",2021-01-31
"Surgical Techniques Development","http://www.pagepress.org/journals/index.php/std","PAGEPress",2021-01-31
"Thalassemia Reports","http://www.pagepressjournals.org/index.php/thal","PAGEPress",2021-01-31
"Teratology Studies","http://www.pagepressjournals.org/index.php/tera/","PAGEPress",2021-01-31
"Translational Medicine Reports","http://www.pagepressjournals.org/index.php/tmr","PAGEPress",2021-01-31
"Trends in Evolutionary Biology","http://www.pagepress.org/journals/index.php/eb","PAGEPress",2021-01-31
"Urogynaecologia","http://www.urogynaecologia.org/","PAGEPress",2021-01-31
"Veins and Lymphatics","http://www.pagepressjournals.org/index.php/vl","PAGEPress",2021-01-31
"Veterinary Science Development","http://www.pagepress.org/journals/index.php/vsd","PAGEPress",2021-01-31
"Waste Recycling Research","http://technology.pagepress.org/index.php/wrr","PAGEPress",2021-01-31
"Wine Studies","http://www.pagepressjournals.org/index.php/wine/","PAGEPress",2021-01-31
"The Acorn","https://www.pdcnet.org/acorn/The-Acorn","Philosophy Documentation Center",2021-01-31
"Actes du XIIe Congr<U+FFFD>s des Soci<U+FFFD>t<U+FFFD>s de Philosophie de Langue Fran<U+FFFD>aise","https://www.pdcnet.org/asplf12/Actes-du-XIIe-Congr<e8>s-des-Soci<e9>t<e9>s-de-Philosophie-de-Langue-Fran<e7>aise","Philosophy Documentation Center",2021-01-31
"After Dinner Conversation","https://www.pdcnet.org/adc/After-Dinner-Conversation","Philosophy Documentation Center",2021-01-31
"Akten des XIV. Internationalen Kongresses f<U+FFFD>r Philosophie","https://www.pdcnet.org/wcp14/Akten-des-XIV.-Internationalen-Kongresses-f<fc>r-Philosophie","Philosophy Documentation Center",2021-01-31
"Alternative Spirituality and Religion Review","https://www.pdcnet.org/asrr/Alternative-Spirituality-and-Religion-Review","Philosophy Documentation Center",2021-01-31
"American Association of Philosophy Teachers Studies in Pedagogy","https://www.pdcnet.org/aaptstudies/American-Association-of-Philosophy-Teachers-Studies-in-Pedagogy","Philosophy Documentation Center",2021-01-31
"American Catholic Philosophical Quarterly","https://www.pdcnet.org/acpq/American-Catholic-Philosophical-Quarterly","Philosophy Documentation Center",2021-01-31
"The American Journal of Semiotics","https://www.pdcnet.org/ajs/The-American-Journal-of-Semiotics","Philosophy Documentation Center",2021-01-31
"The American Philosophical Association Centennial Series","https://www.pdcnet.org/apapa/The-American-Philosophical-Association-Centennial-Series","Philosophy Documentation Center",2021-01-31
"Ancient Philosophy","https://www.pdcnet.org/ancientphil/Ancient-Philosophy","Philosophy Documentation Center",2021-01-31
"The Annual of the Society of Christian Ethics","https://www.pdcnet.org/asce/The-Annual-of-the-Society-of-Christian-Ethics","Philosophy Documentation Center",2021-01-31
"Arendt Studies","https://www.pdcnet.org/arendtstudies/Arendt-Studies","Philosophy Documentation Center",2021-01-31
"Atti del IV Congresso Internazionale di Filosofia","https://www.pdcnet.org/wcp4/Atti-del-IV-Congresso-Internazionale-di-Filosofia","Philosophy Documentation Center",2021-01-31
"Atti del XII Congresso Internazionale di Filosofia","https://www.pdcnet.org/wcp12/Atti-del-XII-Congresso-Internazionale-di-Filosofia","Philosophy Documentation Center",2021-01-31
"Augustinian Studies","https://www.pdcnet.org/augstudies/Augustinian-Studies","Philosophy Documentation Center",2021-01-31
"Augustinianum","https://www.pdcnet.org/agstm/Augustinianum","Philosophy Documentation Center",2021-01-31
"Balkan Journal of Philosophy","https://www.pdcnet.org/bjp/Balkan-Journal-of-Philosophy","Philosophy Documentation Center",2021-01-31
"Biblioth<U+FFFD>que du Congr<U+FFFD>s International de Philosophie","https://www.pdcnet.org/wcp1/Biblioth<e8>que-du-Congr<e8>s-International-de-Philosophie","Philosophy Documentation Center",2021-01-31
"Binghamton Journal of Philosophy","https://www.pdcnet.org/binghamton/Binghamton-Journal-of-Philosophy","Philosophy Documentation Center",2021-01-31
"Bowling Green Studies in Applied Philosophy","https://www.pdcnet.org/bgstudies/Bowling-Green-Studies-in-Applied-Philosophy","Philosophy Documentation Center",2021-01-31
"Bradley Studies","https://www.pdcnet.org/bradley/Bradley-Studies","Philosophy Documentation Center",2021-01-31
"The British Journal for the Philosophy of Science","https://www.pdcnet.org/bjps/The-British-Journal-for-the-Philosophy-of-Science","Philosophy Documentation Center",2021-01-31
"Bulletin de la Soci<U+FFFD>t<U+FFFD> Am<U+FFFD>ricaine de Philosophie de Langue Fran<U+FFFD>aise","https://www.pdcnet.org/jfp/Bulletin-de-la-Soci<e9>t<e9>-Am<e9>ricaine-de-Philosophie-de-Langue-Fran<e7>aise","Philosophy Documentation Center",2021-01-31
"Bulletin of Literary Semiotics","https://www.pdcnet.org/bls/Bulletin-of-Literary-Semiotics","Philosophy Documentation Center",2021-01-31
"The Bulletin of the Colloquium on Violence & Religion","https://www.pdcnet.org/covrb/The-Bulletin-of-the-Colloquium-on-Violence-&-Religion","Philosophy Documentation Center",2021-01-31
"Business and Professional Ethics Journal","https://www.pdcnet.org/bpej/Business-and-Professional-Ethics-Journal","Philosophy Documentation Center",2021-01-31
"Business Ethics Journal Review","https://www.pdcnet.org/bejr/Business-Ethics-Journal-Review","Philosophy Documentation Center",2021-01-31
"Business Ethics: The Magazine of Corporate Responsibility","https://www.pdcnet.org/bemag/Business-Ethics:-The-Magazine-of-Corporate-Responsibility","Philosophy Documentation Center",2021-01-31
"Cahiers du Centre d'<U+FFFD>tudes Ph<U+FFFD>nom<U+FFFD>nologiques","https://www.pdcnet.org/cep/Cahiers-du-Centre-d<U+0092><c9>tudes-Ph<e9>nom<e9>nologiques","Philosophy Documentation Center",2021-01-31
"Call to Earth","https://www.pdcnet.org/call/Call-to-Earth","Philosophy Documentation Center",2021-01-31
"Canadian Journal of Philosophy","https://www.pdcnet.org/cjphil/Canadian-Journal-of-Philosophy","Philosophy Documentation Center",2021-01-31
"Catholic Social Science Review","https://www.pdcnet.org/cssr/Catholic-Social-Science-Review","Philosophy Documentation Center",2021-01-31
"The Chesterton Review","https://www.pdcnet.org/chesterton/The-Chesterton-Review","Philosophy Documentation Center",2021-01-31
"The Chesterton Review em Portugu<U+FFFD>s","https://www.pdcnet.org/chesterton-portugues/The-Chesterton-Review-em-Portugu<ea>s","Philosophy Documentation Center",2021-01-31
"The Chesterton Review en Espa<U+FFFD>ol","https://www.pdcnet.org/chesterton-espanol/The-Chesterton-Review-en-Espa<f1>ol","Philosophy Documentation Center",2021-01-31
"The Chesterton Review en Fran<U+FFFD>ais","https://www.pdcnet.org/chesterton-francais/The-Chesterton-Review-en-Fran<e7>ais","Philosophy Documentation Center",2021-01-31
"The Chesterton Review in Italiano","https://www.pdcnet.org/chesterton-italiano/The-Chesterton-Review-in-Italiano","Philosophy Documentation Center",2021-01-31
"Chiasmi International","https://www.pdcnet.org/chiasmi/Chiasmi-International","Philosophy Documentation Center",2021-01-31
"Ch<U+FFFD>ra","https://www.pdcnet.org/chora/Ch<f4>ra","Philosophy Documentation Center",2021-01-31
"Chromatikon","https://www.pdcnet.org/chromatikon/Chromatikon","Philosophy Documentation Center",2021-01-31
"Civil War History","https://www.pdcnet.org/cwh/Civil-War-History","Philosophy Documentation Center",2021-01-31
"The CLR James Journal","https://www.pdcnet.org/clrjames/The-CLR-James-Journal","Philosophy Documentation Center",2021-01-31
"Cogito","https://www.pdcnet.org/cogito/Cogito","Philosophy Documentation Center",2021-01-31
"Croatian Journal of Philosophy","https://www.pdcnet.org/croatjphil/Croatian-Journal-of-Philosophy","Philosophy Documentation Center",2021-01-31
"Cultura","https://www.pdcnet.org/cultura/Cultura","Philosophy Documentation Center",2021-01-31
"Der 16. Weltkongress fu<U+FFFD>r Philosophie","https://www.pdcnet.org/wcp16/Der-16.-Weltkongress-fu<U+00A8>r-Philosophie","Philosophy Documentation Center",2021-01-31
"Deutsches Jahrbuch Philosophie","https://www.pdcnet.org/djp/Deutsches-Jahrbuch-Philosophie","Philosophy Documentation Center",2021-01-31
"Dialectics and Humanism","https://www.pdcnet.org/dialecticshumanism/Dialectics-and-Humanism","Philosophy Documentation Center",2021-01-31
"Dialogue and Humanism","https://www.pdcnet.org/dh/Dialogue-and-Humanism","Philosophy Documentation Center",2021-01-31
